tconst,original_title,start_year,runtime_minutes,genres,budget,ww_gross,mpaa_rating,month
tt4761916,Unfriended: Dark Web,2018,92.0,"['Crime', 'Horror', 'Mystery']",1000000.0,16024987.0,R,7.0
tt4765284,Pitch Perfect 3,2017,93.0,"['Comedy', 'Music']",45000000.0,185400345.0,PG-13,12.0
tt4776564,Swap,2016,91.0,"['Action', 'Sci-Fi', 'Thriller']",22400000.0,10857.0,Unrated,3.0
tt4778988,LBJ,2016,98.0,"['Biography', 'Drama', 'History']",26000000.0,2510151.0,R,11.0
tt4779682,The Meg,2018,113.0,"['Action', 'Horror', 'Sci-Fi']",130000000.0,530259473.0,PG-13,8.0
tt4781612,Imperium,2016,109.0,"['Crime', 'Drama', 'Thriller']",,282817.0,R,8.0
tt4786282,Lights Out,2016,81.0,"['Drama', 'Horror', 'Mystery']",4900000.0,148868835.0,PG-13,7.0
tt4796122,Satanic,2016,85.0,['Horror'],,349183.0,R,7.0
tt4799050,Rough Night,2017,101.0,"['Comedy', 'Crime', 'Thriller']",20000000.0,47347283.0,R,6.0
tt4799066,Midnight Sun,2018,91.0,"['Drama', 'Romance']",2800000.0,27365467.0,PG-13,3.0
tt4801232,In Search of Fellini,2017,93.0,"['Adventure', 'Drama', 'Romance']",,25269.0,R,9.0
tt4807408,The Best of Enemies,2019,133.0,"['Biography', 'Drama', 'History']",10000000.0,10209813.0,PG-13,4.0
tt4814760,Here Alone,2016,98.0,"['Drama', 'Horror', 'Sci-Fi']",,25043.0,Unrated,4.0
tt4817466,Zilla and Zoe,2017,104.0,['Comedy'],,39003.0,Unrated,10.0
tt4824302,Mother's Day,2016,118.0,"['Comedy', 'Drama', 'Romance']",25000000.0,48782670.0,PG-13,4.0
tt4824308,God's Not Dead 2,2016,120.0,['Drama'],5000000.0,24487848.0,PG,4.0
tt4824316,Armed,2018,118.0,"['Action', 'Thriller']",,3948.0,R,9.0
tt4832640,Sultan,2016,170.0,"['Action', 'Drama', 'Sport']",13430000.0,98251790.0,Unrated,7.0
tt4838334,The Fight Within,2016,94.0,"['Action', 'Romance', 'Sport']",,94326.0,PG-13,8.0
tt4843358,Remember Me,2016,85.0,['Comedy'],,56100000.0,Unrated,11.0
tt4843750,Papa,2018,107.0,['Drama'],2500000.0,2297.0,R,6.0
tt4846232,Good Time,2017,101.0,"['Crime', 'Drama', 'Thriller']",4500000.0,3283369.0,R,8.0
tt4846340,Hidden Figures,2016,127.0,"['Biography', 'Drama', 'History']",25000000.0,236225193.0,PG,1.0
tt4853102,Batman: The Killing Joke,2016,76.0,"['Action', 'Animation', 'Crime']",3500000.0,4462034.0,R,7.0
tt4853154,Bill Nye: Science Guy,2017,101.0,['Documentary'],,74909.0,Unrated,3.0
tt4859168,Then Came You,2018,97.0,"['Adventure', 'Comedy', 'Drama']",,658811.0,PG-13,2.0
tt4871980,The Perfect Match,2016,96.0,"['Comedy', 'Romance']",5000000.0,10414738.0,R,3.0
tt4872078,The Intervention,2016,90.0,"['Comedy', 'Drama']",,32919.0,R,8.0
tt4872162,Countdown,2016,90.0,"['Action', 'Crime', 'Mystery']",,29574.0,R,4.0
tt4872260,Ridge Runners,2018,81.0,"['Crime', 'Drama', 'Thriller']",,26019.0,Unrated,1.0
tt4875456,Best and Most Beautiful Things,2016,90.0,['Documentary'],,3016.0,Unrated,12.0
tt4875962,The Spearhead Effect,2017,90.0,['Thriller'],,7042.0,Unrated,1.0
tt4877122,The Emoji Movie,2017,86.0,"['Adventure', 'Animation', 'Comedy']",50000000.0,217776646.0,PG,7.0
tt4878482,Dumplin',2018,110.0,"['Comedy', 'Drama', 'Musical']",,399198.0,PG-13,12.0
tt4881806,Jurassic World: Fallen Kingdom,2018,128.0,"['Action', 'Adventure', 'Sci-Fi']",170000000.0,1310466296.0,PG-13,6.0
tt4897822,Where to Invade Next,2015,120.0,"['Comedy', 'Documentary']",,4664756.0,R,10.0
tt4899370,Megan Leavey,2017,116.0,"['Biography', 'Drama', 'War']",,14510490.0,PG-13,6.0
tt4902260,The Eyes,2017,95.0,"['Crime', 'Drama', 'Mystery']",,9104.0,Unrated,4.0
tt4902904,The Resurrection of Gavin Stone,2016,91.0,"['Comedy', 'Drama', 'Family']",2000000.0,2308355.0,PG,1.0
tt4912910,Mission: Impossible - Fallout,2018,147.0,"['Action', 'Adventure', 'Thriller']",178000000.0,791657398.0,PG-13,7.0
tt4913966,The Curse of La Llorona,2019,93.0,"['Horror', 'Mystery', 'Thriller']",9000000.0,123133739.0,R,4.0
tt4919484,Little Men,2016,85.0,['Drama'],2000000.0,2008649.0,PG,1.0
tt4925292,Lady Bird,2017,94.0,"['Comedy', 'Drama']",10000000.0,78966486.0,R,12.0
tt4935334,Southbound,2015,89.0,"['Fantasy', 'Horror', 'Thriller']",,35275.0,R,2.0
tt4935372,The Devil's Candy,2015,79.0,"['Drama', 'Horror', 'Thriller']",,772319.0,Unrated,3.0
tt4935446,Heart of a Dog,2015,75.0,['Documentary'],,476384.0,Unrated,3.0
tt4935462,Amazing Grace,2018,89.0,"['Documentary', 'Music']",,7796112.0,G,4.0
tt4935480,Miss Sharon Jones!,2015,93.0,"['Documentary', 'Music']",,120880.0,Unrated,7.0
tt4936398,3100: Run and Become,2018,80.0,['Documentary'],,66789.0,Unrated,6.0
tt4938484,Silicon Cowboys,2016,77.0,"['Documentary', 'History']",,8239.0,Unrated,9.0
tt4949290,Cartels,2017,95.0,"['Action', 'Crime', 'Mystery']",6000000.0,37766.0,R,7.0
tt4950110,I'm Not Ashamed,2016,112.0,"['Biography', 'Drama']",1500000.0,2082980.0,PG-13,10.0
tt4955162,Barbie in Rock 'N Royals,2015,84.0,"['Animation', 'Family']",,2243176.0,Unrated,9.0
tt4955566,Almost Friends,2016,101.0,"['Comedy', 'Drama']",,35842.0,R,11.0
tt4967220,Keep the Change,2017,94.0,"['Comedy', 'Romance']",,202788.0,Unrated,3.0
tt4972062,Don't Think Twice,2016,92.0,"['Comedy', 'Drama']",,4417667.0,R,7.0
tt4972582,Split,2016,117.0,"['Horror', 'Thriller']",9000000.0,278454417.0,PG-13,1.0
tt4973112,Hitting the Apex,2015,138.0,"['Documentary', 'Sport']",1000000.0,148792.0,Unrated,9.0
tt4975722,Moonlight,2016,111.0,['Drama'],4000000.0,65336603.0,R,11.0
tt4975920,The Kid,2019,100.0,"['Biography', 'Drama', 'Western']",8000000.0,1561698.0,R,3.0
tt4976192,211,2018,86.0,"['Action', 'Crime', 'Drama']",,1052222.0,R,6.0
tt4978274,Priceless,2016,97.0,"['Crime', 'Drama', 'Romance']",,1499605.0,PG-13,10.0
tt4981636,Middle School: The Worst Years of My Life,2016,92.0,"['Comedy', 'Family']",8500000.0,23316139.0,PG,10.0
tt4986134,Rebel in the Rye,2017,106.0,"['Biography', 'Drama', 'Romance']",,944370.0,PG-13,9.0
tt4998222,American Folk,2017,99.0,"['Drama', 'Musical']",,75829.0,PG,1.0
tt4998772,Bedeviled,2016,91.0,"['Horror', 'Thriller']",,579942.0,R,10.0
tt5001130,Time to Choose,2015,100.0,['Documentary'],3500000.0,29233.0,Unrated,6.0
tt5001718,"Everything, Everything",2017,96.0,"['Drama', 'Romance']",10000000.0,61621140.0,PG-13,5.0
tt5013984,Gully,2019,90.0,['Drama'],,22517.0,R,6.0
tt5016028,Unlocking the Cage,2016,91.0,"['Documentary', 'Drama', 'History']",,27284.0,PG-13,1.0
tt5022560,Goodland,2017,84.0,"['Crime', 'Mystery', 'Thriller']",,34483.0,Unrated,5.0
tt5023260,The Last Word,2017,108.0,"['Comedy', 'Drama']",,2982004.0,R,3.0
tt5028340,Mary Poppins Returns,2018,130.0,"['Comedy', 'Family', 'Fantasy']",130000000.0,349546142.0,PG,12.0
tt5028822,What Happened Last Night,2016,90.0,['Comedy'],800000.0,10844.0,R,11.0
tt5037840,Drunk Parents,2019,97.0,['Comedy'],,1656325.0,R,4.0
tt5039088,The Transfiguration,2016,97.0,"['Drama', 'Horror']",,28631.0,Unrated,3.0
tt5044656,The Shadow Effect,2017,93.0,"['Action', 'Drama', 'Mystery']",3000000.0,43368.0,Unrated,5.0
tt5050328,Nereus,2019,103.0,"['Horror', 'Mystery', 'Thriller']",,10982.0,R,8.0
tt5052448,Get Out,2017,104.0,"['Horror', 'Mystery', 'Thriller']",4500000.0,255589157.0,R,2.0
tt5052474,Sicario: Day of the Soldado,2018,122.0,"['Action', 'Crime', 'Drama']",35000000.0,75837743.0,R,6.0
tt5066818,Remember the Goal,2016,88.0,['Drama'],,119100.0,PG,8.0
tt5073020,God Knows Where I Am,2016,97.0,"['Biography', 'Documentary', 'Drama']",1100000.0,21135.0,Unrated,4.0
tt5078656,Champion,2017,116.0,"['Drama', 'Family', 'Sport']",500000.0,175232.0,PG,5.0
tt5085924,Wildling,2018,92.0,"['Drama', 'Fantasy', 'Horror']",,504718.0,R,3.0
tt5086772,Man Underground,2016,95.0,"['Drama', 'Sci-Fi']",,20907.0,R,7.0
tt5089534,Freak Show,2017,91.0,"['Comedy', 'Drama']",,20657.0,Unrated,1.0
tt5092484,Beneath Us,2019,90.0,"['Horror', 'Thriller']",,137260.0,R,3.0
tt5093026,Papillon,2017,133.0,"['Adventure', 'Biography', 'Crime']",,10060903.0,R,8.0
tt5095030,Ant-Man and the Wasp,2018,118.0,"['Action', 'Adventure', 'Comedy']",162000000.0,622674139.0,PG-13,7.0
tt5096846,The Boy Downstairs,2017,91.0,"['Comedy', 'Drama', 'Romance']",,73988.0,PG-13,2.0
tt5104604,Isle of Dogs,2018,101.0,"['Adventure', 'Animation', 'Comedy']",62770198.0,64337744.0,PG-13,3.0
tt5105784,The Free Speech Apocalypse,2015,94.0,['Documentary'],500000.0,3726.0,Unrated,11.0
tt5109784,Mother!,2017,121.0,"['Drama', 'Horror', 'Mystery']",30000000.0,44516999.0,R,9.0
tt5112578,Super Dark Times,2017,103.0,"['Drama', 'Thriller']",,33109.0,Unrated,9.0
tt5113040,The Secret Life of Pets 2,2019,86.0,"['Adventure', 'Animation', 'Comedy']",80000000.0,430051293.0,PG,6.0
tt5115546,Ghost Team,2016,83.0,"['Comedy', 'Thriller']",,6639.0,PG-13,7.0
tt5116504,True to the Game,2017,108.0,['Drama'],,1231040.0,R,9.0
tt5117670,Peter Rabbit,2018,95.0,"['Adventure', 'Animation', 'Comedy']",50000000.0,351496066.0,PG,2.0
tt5119268,For Ahkeem,2017,90.0,['Documentary'],,23136.0,Unrated,10.0
tt5126654,Second Nature,2016,80.0,['Comedy'],,3774.0,R,11.0
tt5129682,King Cobra,2016,91.0,"['Comedy', 'Crime', 'Drama']",,81757.0,Unrated,10.0
tt5131516,Heavy Water,2015,84.0,['Documentary'],,99503.0,Unrated,6.0
tt5140878,Annabelle: Creation,2017,109.0,"['Horror', 'Mystery', 'Thriller']",15000000.0,306515884.0,R,8.0
tt5143704,Green is Gold,2016,81.0,"['Crime', 'Drama']",,455.0,R,10.0
tt5143890,Justice,2017,92.0,['Western'],5000000.0,3259.0,R,9.0
tt5153860,Female Fight Club,2017,90.0,"['Action', 'Drama']",2000000.0,22253.0,R,11.0
tt5159414,Escape Room,2017,81.0,"['Horror', 'Thriller']",,1870824.0,R,6.0
tt5160938,Lizzie,2018,105.0,"['Biography', 'Crime', 'Drama']",,844786.0,R,9.0
tt5164214,Ocean's Eight,2018,110.0,"['Action', 'Comedy', 'Crime']",70000000.0,297718711.0,PG-13,6.0
tt5164412,The Land,2016,104.0,['Drama'],,43756.0,R,8.0
tt5164432,"Love, Simon",2018,110.0,"['Comedy', 'Drama', 'Romance']",17000000.0,66316289.0,PG-13,3.0
tt5165880,Cracked Up,2018,95.0,['Documentary'],,9197.0,R,9.0
tt5173032,Buster's Mal Heart,2016,96.0,"['Drama', 'Mystery', 'Thriller']",,73121.0,Unrated,5.0
tt5175450,Mark Felt: The Man Who Brought Down the White House,2017,103.0,"['Biography', 'Drama', 'History']",,4372130.0,PG-13,9.0
tt5176580,Wild Nights with Emily,2018,84.0,"['Comedy', 'History']",,519487.0,PG-13,3.0
tt5176762,Talent Has Hunger,2016,81.0,['Documentary'],,7998.0,Unrated,3.0
tt5179598,Billionaire Boys Club,2018,108.0,"['Biography', 'Drama', 'Thriller']",15000000.0,2712606.0,R,7.0
tt5180888,Sollers Point,2017,101.0,['Drama'],,32608.0,R,5.0
tt5189894,68 Kill,2017,93.0,"['Comedy', 'Crime', 'Romance']",,522.0,R,8.0
tt5195412,Wakefield,2016,106.0,"['Comedy', 'Drama']",,798214.0,R,5.0
tt5198868,Robo-Dog: Airborne,2017,88.0,['Family'],,40564.0,G,3.0
tt5208216,Wonderstruck,2017,116.0,"['Drama', 'Mystery']",,3285916.0,PG,10.0
tt5208252,Operation Finale,2018,122.0,"['Biography', 'Drama', 'History']",24000000.0,17612099.0,PG-13,8.0
tt5208950,Kickboxer: Retaliation,2018,110.0,"['Action', 'Drama']",10000000.0,101690.0,R,1.0
tt5211044,Revelation: Dawn of Global Government,2016,106.0,['Documentary'],1000000.0,19107.0,PG,2.0
tt5217256,The Dying of the Light,2015,95.0,['Documentary'],,6627.0,Unrated,11.0
tt5219972,Class Rank,2017,108.0,"['Comedy', 'Family', 'Romance']",,10452.0,Unrated,5.0
tt5220122,Hotel Transylvania 3: Summer Vacation,2018,97.0,"['Adventure', 'Animation', 'Comedy']",80000000.0,528583774.0,PG,7.0
tt5225338,The Eyes of My Mother,2016,76.0,"['Drama', 'Horror']",,29539.0,R,12.0
tt5236900,Nuts!,2016,79.0,"['Animation', 'Documentary']",,44230.0,Unrated,1.0
tt5239942,Heal,2017,106.0,['Documentary'],,12668.0,Unrated,10.0
tt5241356,The Freedom to Marry,2016,86.0,['Documentary'],,16611.0,Unrated,3.0
tt5243796,Richard Linklater: Dream Is Destiny,2016,90.0,['Documentary'],,4641.0,Unrated,8.0
tt5246328,How to Let Go of the World and Love All the Things Climate Can't Change,2016,127.0,['Documentary'],1600000.0,36386.0,PG-13,4.0
tt5247026,Person to Person,2017,84.0,"['Comedy', 'Drama']",,48499.0,Unrated,7.0
tt5253282,The Bachelors,2017,99.0,"['Comedy', 'Drama']",,106212.0,Unrated,10.0
tt5254640,Spa Night,2016,93.0,['Drama'],,38578.0,Unrated,1.0
tt5258306,Contemporary Color,2016,97.0,"['Documentary', 'Music']",,15305.0,PG-13,4.0
tt5259692,Trapped,2016,90.0,['Documentary'],,63241.0,Unrated,1.0
tt5259966,No manches Frida,2016,114.0,['Comedy'],,23540937.0,PG-13,9.0
tt5260002,Apparition Hill,2016,115.0,['Documentary'],120000.0,170457.0,PG-13,11.0
tt5268348,Generation Wealth,2018,105.0,['Documentary'],,287709.0,R,7.0
tt5270948,Chappaquiddick,2017,106.0,"['Drama', 'History', 'Thriller']",13000000.0,18263470.0,PG-13,4.0
tt5275828,Lo and Behold: Reveries of the Connected World,2016,98.0,['Documentary'],,765796.0,PG-13,8.0
tt5275838,Mapplethorpe: Look at the Pictures,2016,108.0,"['Biography', 'Documentary']",,62587.0,R,1.0
tt5275866,Norman Lear: Just Another Version of You,2016,91.0,"['Biography', 'Documentary', 'History']",,70950.0,Unrated,1.0
tt5278462,Author: The JT LeRoy Story,2016,110.0,"['Biography', 'Documentary']",,99708.0,R,1.0
tt5278464,Holy Hell,2016,100.0,['Documentary'],,18051.0,Unrated,5.0
tt5278466,Jim: The James Foley Story,2016,111.0,"['Biography', 'Documentary']",,8236.0,R,1.0
tt5278578,Newtown,2016,85.0,"['Documentary', 'History']",,14109.0,Unrated,1.0
tt5278596,Weiner,2016,96.0,['Documentary'],,1715955.0,R,5.0
tt5291792,Furlough,2018,83.0,['Comedy'],3000000.0,8472.0,R,3.0
tt5294198,Catfight,2016,95.0,"['Comedy', 'Drama']",350000.0,2666.0,Unrated,3.0
tt5294522,Dreamland,2019,98.0,"['Drama', 'Thriller']",,317163.0,R,11.0
tt5294550,All the Money in the World,2017,132.0,"['Biography', 'Crime', 'Drama']",50000000.0,56996304.0,R,12.0
tt5296086,Revelator,2017,109.0,['Horror'],,4633.0,Unrated,8.0
tt5301662,Marshall,2017,118.0,"['Biography', 'Crime', 'Drama']",12000000.0,10116816.0,PG-13,10.0
tt5308322,Happy Death Day,2017,96.0,"['Horror', 'Mystery', 'Thriller']",4800000.0,125479266.0,PG-13,10.0
tt5314450,Burden,2018,129.0,['Drama'],,450189.0,R,1.0
tt5319866,Slamma Jamma,2017,104.0,"['Drama', 'Sport']",1000000.0,1687000.0,PG,3.0
tt5320124,Everything Is Wonderful,2018,79.0,"['Comedy', 'Drama']",,202.0,Unrated,10.0
tt5321814,Madonna and the Breakfast Club,2019,105.0,"['Documentary', 'Drama']",,13622.0,Unrated,3.0
tt5322012,Wish Upon,2017,90.0,"['Drama', 'Fantasy', 'Horror']",12000000.0,23468586.0,PG-13,7.0
tt5325492,Are We Not Cats,2016,77.0,"['Comedy', 'Horror', 'Romance']",,5518.0,Unrated,2.0
tt5327410,One Last Thing,2018,91.0,['Drama'],,6232.0,R,6.0
tt5328340,Lights Out,2016,90.0,['Documentary'],15000.0,148900000.0,Unrated,2.0
tt5335244,The Other Side,2018,138.0,"['Comedy', 'Drama', 'Romance']",400000.0,20062.0,R,8.0
tt5342904,The Stray,2017,92.0,"['Drama', 'Family']",,1579440.0,PG,10.0
tt5342950,The Wolf Hour,2019,99.0,"['Drama', 'Mystery', 'Thriller']",,1255.0,R,12.0
tt5344150,The Man from Outer Space,2017,74.0,['Sci-Fi'],100000.0,20102.0,Unrated,9.0
tt5344794,Sniper: Special Ops,2016,84.0,"['Action', 'Drama', 'War']",5000000.0,21701.0,R,5.0
tt5363648,Fishtales,2016,71.0,['Animation'],,339486.0,G,6.0
tt5375040,Cameraperson,2016,102.0,['Documentary'],,109464.0,Unrated,1.0
tt5390504,Detroit,2017,143.0,"['Crime', 'Drama', 'History']",34000000.0,23355100.0,R,8.0
tt5420886,Walking Out,2017,95.0,"['Adventure', 'Drama', 'Mystery']",,162445.0,PG-13,10.0
tt5427194,The Miracle Season,2018,101.0,"['Drama', 'Sport']",,10230620.0,PG,4.0
tt5431284,Saint Judy,2018,106.0,"['Biography', 'Drama']",,248134.0,PG-13,3.0
tt5436228,Woman Walks Ahead,2017,101.0,"['Biography', 'Drama', 'History']",,80912.0,R,6.0
tt5439796,Logan Lucky,2017,118.0,"['Comedy', 'Crime', 'Drama']",29000000.0,48453605.0,PG-13,8.0
tt5446858,Zero Days,2016,116.0,['Documentary'],,109649.0,PG-13,7.0
tt5451690,American Satan,2017,111.0,"['Drama', 'Music', 'Thriller']",,237708.0,R,10.0
tt5459382,The Etruscan Smile,2018,107.0,['Drama'],,137631.0,R,11.0
tt5460530,Vengeance: A Love Story,2017,99.0,"['Action', 'Crime', 'Drama']",,73270.0,R,9.0
tt5460880,Ideal Home,2018,91.0,"['Comedy', 'Drama']",10000000.0,147784.0,Unrated,6.0
tt5461680,Liberating a Continent: John Paul II and the Fall of Communism,2016,92.0,['Documentary'],,17036.0,Unrated,6.0
tt5461956,The Clapper,2017,89.0,['Comedy'],,6961.0,R,1.0
tt5462326,Mom and Dad,2017,86.0,"['Comedy', 'Horror', 'Thriller']",7000000.0,165962.0,R,9.0
tt5462602,The Big Sick,2017,120.0,"['Comedy', 'Drama', 'Romance']",5000000.0,56411585.0,R,7.0
tt5470222,Contract to Kill,2016,90.0,"['Action', 'Adventure', 'Thriller']",5000000.0,7048.0,R,12.0
tt5478478,Hostiles,2017,134.0,"['Adventure', 'Drama', 'Western']",39000000.0,35669017.0,R,1.0
tt5493944,The Little Mermaid,2018,85.0,"['Adventure', 'Drama', 'Fantasy']",,2614006.0,PG,8.0
tt5494396,Tickling Giants,2016,111.0,['Documentary'],,51499.0,PG-13,4.0
tt5496628,In the Life of Music,2018,92.0,"['Drama', 'Family', 'History']",,7238.0,Unrated,8.0
tt5502946,Barbie: Star Light Adventure,2016,79.0,"['Animation', 'Family', 'Sci-Fi']",,1216246.0,Unrated,9.0
tt5503688,6 Below: Miracle on the Mountain,2017,98.0,"['Adventure', 'Biography', 'Drama']",,1135531.0,PG-13,10.0
tt5512872,Be Somebody,2016,88.0,"['Comedy', 'Drama', 'Romance']",,15395.0,PG,6.0
tt5519566,The First Monday in May,2016,90.0,['Documentary'],,1072943.0,PG-13,4.0
tt5523010,The Nutcracker and the Four Realms,2018,99.0,"['Adventure', 'Family', 'Fantasy']",120000000.0,173961069.0,PG,11.0
tt5524630,Lazarat,2019,100.0,"['Action', 'Crime', 'Thriller']",2000000.0,2548.0,R,1.0
tt5525310,National Bird,2016,92.0,['Documentary'],,10656.0,Unrated,11.0
tt5535814,Peter and the Farm,2016,91.0,['Documentary'],,18123.0,Unrated,11.0
tt5538568,My Entire High School Sinking Into the Sea,2016,75.0,"['Animation', 'Comedy', 'Drama']",,68883.0,PG-13,9.0
tt5540992,Shock and Awe,2017,90.0,"['Biography', 'Drama', 'History']",18000000.0,182415.0,R,5.0
tt5541848,What the Health,2017,97.0,['Documentary'],273428.0,3187.0,Unrated,3.0
tt5557976,Do Not Resist,2016,72.0,['Documentary'],,72791.0,Unrated,4.0
tt5565254,Wetlands,2017,98.0,"['Crime', 'Drama', 'Thriller']",20000000.0,10559500.0,R,9.0
tt5572232,Being Rose,2017,89.0,['Drama'],,6198.0,Unrated,11.0
tt5577494,Clemency,2019,113.0,['Drama'],,364952.0,R,12.0
tt5578150,Amanda & Jack Go Glamping,2017,94.0,"['Comedy', 'Drama', 'Romance']",,3352.0,R,10.0
tt5580036,"I, Tonya",2017,120.0,"['Biography', 'Comedy', 'Drama']",11000000.0,53939297.0,R,1.0
tt5580266,The Hate U Give,2018,133.0,"['Crime', 'Drama']",23000000.0,34934009.0,PG-13,10.0
tt5580390,The Shape of Water,2017,123.0,"['Adventure', 'Drama', 'Fantasy']",19400000.0,195333312.0,R,12.0
tt5580536,Arsenal,2017,97.0,"['Action', 'Crime', 'Thriller']",10000000.0,41037.0,R,1.0
tt5588850,Chris Brown: Welcome to My Life,2017,80.0,['Documentary'],,693984.0,Unrated,6.0
tt5590718,All This Panic,2016,79.0,['Documentary'],,11891.0,PG-13,3.0
tt5591666,The Domestics,2018,95.0,"['Action', 'Horror', 'Sci-Fi']",10600000.0,59766.0,R,6.0
tt5592248,The Beguiled,2017,93.0,"['Drama', 'Thriller']",10500000.0,27869129.0,R,6.0
tt5598206,Command and Control,2016,92.0,"['Documentary', 'History']",,57635.0,PG,4.0
tt5598292,Polaroid,2019,88.0,"['Drama', 'Horror', 'Thriller']",,1772204.0,PG-13,9.0
tt5599520,Night School,2016,85.0,['Documentary'],,4663.0,Unrated,4.0
tt5607096,"Juliet, Naked",2018,97.0,"['Comedy', 'Drama', 'Music']",,4511157.0,R,8.0
tt5610554,Tully,2018,95.0,"['Comedy', 'Drama', 'Mystery']",13000000.0,15636462.0,R,5.0
tt5613484,Mid90s,2018,85.0,"['Comedy', 'Drama']",10000000.0,9303022.0,R,10.0
tt5619332,Life of the Party,2018,105.0,['Comedy'],30000000.0,65859911.0,PG-13,5.0
tt5629964,The Midnight Man,2016,95.0,['Horror'],,2930680.0,Unrated,1.0
tt5639446,Jonathan,2018,95.0,"['Drama', 'Sci-Fi']",,41558.0,R,11.0
tt5639898,Social Animals,2018,90.0,['Comedy'],,5007.0,R,6.0
tt5644050,Pick of the Litter,2018,80.0,['Documentary'],,763688.0,PG,8.0
tt5645932,Beautifully Broken,2018,108.0,['Drama'],,1271572.0,PG-13,8.0
tt5646136,Hillary's America: The Secret History of the Democratic Party,2016,106.0,"['Biography', 'Documentary', 'History']",5000000.0,13099931.0,PG-13,7.0
tt5649108,Thoroughbreds,2017,92.0,"['Comedy', 'Crime', 'Drama']",6000000.0,3187255.0,R,3.0
tt5649144,The Florida Project,2017,111.0,['Drama'],2000000.0,10971298.0,R,10.0
tt5655222,The Hero,2017,96.0,"['Drama', 'Romance']",1200000.0,4101699.0,R,6.0
tt5657846,Daddy's Home Two,2017,100.0,['Comedy'],69000000.0,180613824.0,PG-13,11.0
tt5657856,Brawl in Cell Block 99,2017,132.0,"['Action', 'Crime', 'Drama']",10000000.0,64453.0,Unrated,10.0
tt5662550,Dead Trigger,2017,91.0,"['Action', 'Horror', 'Sci-Fi']",10000000.0,151493.0,R,5.0
tt5664636,Goosebumps 2: Haunted Halloween,2018,90.0,"['Adventure', 'Comedy', 'Family']",35000000.0,93320380.0,PG,10.0
tt5664676,"We Love You, Sally Carmichael!",2017,84.0,['Comedy'],,113435.0,PG,8.0
tt5666304,The Little Hours,2017,90.0,"['Comedy', 'Romance']",,1647175.0,R,6.0
tt5667482,Izzie's Way Home,2016,74.0,"['Adventure', 'Animation']",,64112.0,Unrated,5.0
tt5670152,Traffik,2018,96.0,"['Action', 'Crime', 'Drama']",4000000.0,9515914.0,R,4.0
tt5670364,Saving Flora,2018,95.0,"['Adventure', 'Drama', 'Family']",,147941.0,Unrated,10.0
tt5673714,First We Take Brooklyn,2018,91.0,"['Crime', 'Drama']",,42812.0,Unrated,2.0
tt5685652,An L.A. Minute,2018,86.0,['Comedy'],,5004.0,R,8.0
tt5687814,Golden Exits,2017,94.0,['Drama'],10000000.0,41888.0,R,2.0
tt5688868,Primal Rage,2018,106.0,"['Action', 'Adventure', 'Horror']",,73383.0,R,2.0
tt5688932,Sorry to Bother You,2018,111.0,"['Comedy', 'Fantasy', 'Sci-Fi']",3200000.0,18170707.0,R,7.0
tt5689068,Killing Gunther,2017,92.0,"['Action', 'Comedy']",,197616.0,R,9.0
tt5690360,Slender Man,2018,93.0,"['Horror', 'Mystery', 'Thriller']",10000000.0,51738549.0,PG-13,8.0
tt5691670,Under the Silver Lake,2018,139.0,"['Comedy', 'Crime', 'Drama']",8500000.0,2053469.0,R,4.0
tt5696326,Running for Grace,2018,110.0,"['Adventure', 'Family', 'Romance']",,89988.0,PG-13,8.0
tt5700182,Starfish,2018,99.0,"['Drama', 'Horror', 'Sci-Fi']",,15849.0,Unrated,9.0
tt5702446,God Bless the Broken Road,2018,111.0,"['Drama', 'Family', 'Romance']",,2848233.0,PG,9.0
tt5706370,Three Christs,2017,117.0,['Drama'],,36723.0,R,1.0
tt5709188,A-X-L,2018,98.0,"['Action', 'Adventure', 'Family']",10000000.0,8467697.0,PG,8.0
tt5709852,All the Queen's Horses,2017,70.0,['Documentary'],450000.0,16172.0,PG-13,11.0
tt5711672,Getting Grace,2017,112.0,"['Comedy', 'Drama']",,217812.0,PG-13,9.0
tt5713994,Half the Picture,2018,94.0,['Documentary'],,21589.0,PG,6.0
tt5718046,An Actor Prepares,2018,97.0,['Comedy'],,5891.0,PG-13,8.0
tt5719076,Dead Night,2017,86.0,"['Fantasy', 'Horror']",,23751.0,Unrated,9.0
tt5719700,Home Again,2017,97.0,"['Comedy', 'Drama', 'Romance']",12000000.0,37270721.0,PG-13,9.0
tt5721088,Just Getting Started,2017,91.0,"['Action', 'Comedy']",22000000.0,7634022.0,PG-13,12.0
tt5722516,Kuleana,2017,95.0,"['Drama', 'Mystery']",,33953.0,PG-13,5.0
tt5726086,Insidious: The Last Key,2018,103.0,"['Horror', 'Mystery', 'Thriller']",10000000.0,167885588.0,PG-13,1.0
tt5730882,They Call Us Monsters,2016,82.0,['Documentary'],,26080.0,Unrated,6.0
tt5734576,The Possession of Hannah Grace,2018,86.0,"['Horror', 'Mystery', 'Thriller']",7700000.0,43016528.0,R,11.0
tt5735280,It Stains the Sands Red,2016,92.0,"['Drama', 'Horror', 'Sci-Fi']",,3599.0,Unrated,7.0
tt5737536,Future World,2018,90.0,"['Action', 'Adventure', 'Sci-Fi']",,163313.0,R,5.0
tt5737862,Landline,2017,97.0,"['Comedy', 'Drama']",,940854.0,R,7.0
